vendor_code,vendor_name,city_id,business_line,grade
2ym96l,کافه لنا(اریکه),2,Cafe,Not Enough Comments
2lzy62,مجتمع نان سنتی طاهریه,1,Bakery,Not Enough Comments
5g7rp5,کره کبابی یاسر,1,Restaurant,Not Enough Comments
5w7435,ساندویچ سحر,1,Restaurant,C
56rpg5,کبابی درگز ,1,Restaurant,Not Enough Comments
5w3pn7,قهوه تایم,2,Cafe,Not Enough Comments
2lzr88,پیتزا لیمو ترش,2,Restaurant,C
2zl3lk,سامان طلا ایرونی,2,Restaurant,Not Enough Comments
2oxzw7,فست فود آتا بیگ ,2,Restaurant,C
5333mm,پیتزا و ساندویج بهاران,2,Restaurant,Not Enough Comments
2kllrx,نان و شیرینی امیر,2,Pastry,C
5ox44n,آبمیوه بستنی وانیلا هوس,2,Ice Cream and Juice Shop,C
2yn1k5,خشکبار پالیز ,5,Pastry,Not Enough Comments
2pl6x2,فست فود آقاخان,1,Restaurant,C
51yxmg,سه فر (اباذر),2,Restaurant,Not Enough Comments
56mlo2,فست فود میرمهنا,5,Restaurant,Not Enough Comments
51yzzz,نان سنتی خراسانی,2,Bakery,C
24wx89,عطاویچ (تهرانسر),2,Restaurant,C
5my79z,پروتئین فدک,2,Meat Shop,Not Enough Comments
2wkyx2,پیتزا بهار,1,Restaurant,Not Enough Comments
59x31x,فست فلافل ,2,Restaurant,C
5xgxkx,رستوران سانلی,2,Restaurant,C
5z11z2,چیکن ذغالی رالی,5,Restaurant,Not Enough Comments
2x41n2,کترینگ ققنوس طلایی,1,Restaurant,Not Enough Comments
594142,آب انار ملس (شعبه تقی آباد),1,Ice Cream and Juice Shop,Not Enough Comments
231mx3,تهیه غذای پارسی ,2,Restaurant,C
5w37l4,ساندویچ مسعود,2,Restaurant,Not Enough Comments
24y4g5,سوخاری و سیب زمینی 30 ب لند,5,Restaurant,C
2k69p5,رستوران زائر,1,Restaurant,Not Enough Comments
59olx5,اغذیه پردیس,1,Restaurant,Not Enough Comments
231xx9,آبمیوه بستنی گیلاس ,2,Ice Cream and Juice Shop,Not Enough Comments
5k3pgn,فست فود فلامیکس,2,Restaurant,C
2g7yp2,فست فود مرغ بریان تپل برگر,1,Restaurant,C
5wny72,فست فود آقای کره,1,Restaurant,C
2z1oz5,شیرینی خان,5,Pastry,Not Enough Comments
5g9ogr,نان فانتزی زرین طلایی ,2,Bakery,C
5nl3ww,فست فود آرارات,2,Restaurant,Not Enough Comments
5gklm5,کافه فرد,5,Cafe,Not Enough Comments
566y8r,آبمیوه بستنی رضایی,2,Ice Cream and Juice Shop,C
2pyx95,فست فود شهر مزه ها,5,Restaurant,C
5gx491,کافه هارلی,2,Cafe,Not Enough Comments
23166k,آشپزخانه قیمه خانم,2,Restaurant,Not Enough Comments
2y4335,کافه صبحانه خاکستری,1,Cafe,Not Enough Comments
2pxkm2,فست فود تک برگر,5,Restaurant,C
5p3nnp,کبابخانه دادلی,2,Restaurant,C
59x8y7,کترینگ آریا,2,Restaurant,Not Enough Comments
54ngg3,فست فود لمون,2,Restaurant,C
58pzzz,اغذیه تک شصت,2,Restaurant,Not Enough Comments
29xm9w,پروتئین خوراک,2,Meat Shop,Not Enough Comments
2ymgoo,ویتامینه علیرضا شعبه اباذر(سندباد سابق),2,Ice Cream and Juice Shop,Not Enough Comments
248lp2,مرغ و پاچینی سرزمین مرغ,5,Restaurant,Not Enough Comments
2nlp77,کافی شاپ راو,1,Cafe,Not Enough Comments
28w685,فست فود پرسنل گلبرگ,1,Restaurant,Not Enough Comments
5ymyyr,برگر کالکشن,2,Restaurant,C
2yorxx,نان لواش تبریزی,2,Bakery,Not Enough Comments
2664ww,نانوایی آفتاب,2,Bakery,C
21yz7z,نانوایی سنگکی آسمان,2,Bakery,Not Enough Comments
2ll3g2,فست فود دانشجو,1,Restaurant,C
2779kg,کترینگ کوک,2,Restaurant,C
23rpx5,ساندویچ فلافل لبخند,5,Restaurant,Not Enough Comments
5k39gl,قهوه چینو,2,Cafe,Not Enough Comments
2p8986,کافه چکاد (برج  آفتاب),2,Cafe,Not Enough Comments
5xgzgn,مستر کله,2,Restaurant,C
2lxzk2,کباب لقمه سلمان استقلال,1,Restaurant,Not Enough Comments
5nlzgp,پروتئین رحمانی,2,Meat Shop,C
58kx8y,کافه چوبی ,2,Cafe,Not Enough Comments
5x774r,کافه مون,2,Cafe,Not Enough Comments
5k3p96,پیتزا پارک(نبرد جنوبی),2,Restaurant,Not Enough Comments
21yrn3,رستوران میزبان شما,2,Restaurant,Not Enough Comments
5zl1y6,پیتزا راما,2,Restaurant,Not Enough Comments
531g1p,کافه کیک بولوت,2,Cafe,C
2kx3k5,پیتزا ساندویچ ثمین,1,Restaurant,C
5r6wzk,کباب سرای بناب,2,Restaurant,C
2k3pm6,کافه لایت ,2,Cafe,C
26r7g2,فست فود برگر حال,1,Restaurant,Not Enough Comments
2xx9o2,فست فود سید,1,Restaurant,C
2xgnok,پیتزا جردن ,2,Restaurant,C
286942,کانتی برگر,1,Restaurant,Not Enough Comments
2r6mo3,تهیه غذای کته ته چین,2,Restaurant,Not Enough Comments
5zlgr6,کافه بیست و سه,1,Cafe,Not Enough Comments
218kp5,بستنی مرکزی,5,Ice Cream and Juice Shop,Not Enough Comments
5668kz,کافه تمپو,2,Cafe,Not Enough Comments
2xg664,مسترپیتزا,2,Restaurant,C
2ngw85,نان تنوری و سنتی استقلال,1,Bakery,C
2myrp1,بارسا,2,Cafe,C
2xn4z2,آبمیوه جیران,1,Ice Cream and Juice Shop,Not Enough Comments
5rw96l, رستوران مخبرالدوله,2,Restaurant,Not Enough Comments
2xz3m2,کافه بستنی ویانا,5,Ice Cream and Juice Shop,Not Enough Comments
247nwr,پیتزا کاپیتان,2,Restaurant,Not Enough Comments
24k665,آش خاتون,5,Restaurant,C
2r967g,کافه آبان,2,Cafe,Not Enough Comments
59xgnn,پیتزا پاراج یکی بخر دوتا ببر,2,Restaurant,C
266g4r,کترینگ غذای خوب گیاهی,2,Restaurant,Not Enough Comments
5zmmo2,رستوران و کترینگ خانی,1,Restaurant,C
2gxm8k,کباب خانه علی ایلیا,2,Restaurant,C
2p8yx1,ساندویچ تیسفون,2,Restaurant,C
51yw3p,ایران طلایی,2,Restaurant,Not Enough Comments
5r6pl6,کترینگ ابوالفضل,2,Restaurant,Not Enough Comments
2myp79,بریان مریان,2,Restaurant,C
2yr8r5,فست فود شباهنگ,1,Restaurant,Not Enough Comments
2w13wn,فروت فکتوری,2,Ice Cream and Juice Shop,C
594z82,بیلیارد تک,1,Restaurant,Not Enough Comments
58pn9l,کافه رابو,2,Restaurant,Not Enough Comments
2p3glg,پیتزا سوخاری نشاط,2,Restaurant,Not Enough Comments
21krn2,فست فود جزیره سیسیلی,1,Restaurant,Not Enough Comments
27nmp5,کترینگ کیمیا,1,Restaurant,Not Enough Comments
2p847o,ویژه اژدر زاپاتا (سهروردی),2,Restaurant,C
5z4knk,نان فانتزی مرزداران,2,Bakery,C
2p81zk,رستوران اصلان ایرانی,2,Restaurant,Not Enough Comments
57m7nl,کافه نوی,2,Cafe,Not Enough Comments
54ny8m,فست فود طُم,2,Restaurant,C
577z9r,فست فود فریلند,2,Restaurant,Not Enough Comments
5oxm31,نان سنگک عادل,2,Bakery,C
26r4w2,آبمیوه بستنی بهشت,1,Ice Cream and Juice Shop,Not Enough Comments
5zl48k,سوشی پلیت,2,Restaurant,C
29x99z,آبمیوه پالیزی ,2,Ice Cream and Juice Shop,Not Enough Comments
5lw6gk,سوخاری کیلویی بدو بدو ,2,Restaurant,Not Enough Comments
59nm4k,تهیه غذای مجید,2,Restaurant,Not Enough Comments
2yomll,کافه قنادی بانان,1,Bakery,Not Enough Comments
2k9mg2, دیزی سرای سنتی خان,5,Restaurant,Not Enough Comments
5w13x6,رستوران با پُلو,2,Restaurant,C
2my7zk,شیرینی سرا فرمانیه,2,Pastry,Not Enough Comments
5gxnlm,پیتزا شینز,2,Restaurant,C
5okn35,کافه رستوران فنجون,1,Restaurant,Not Enough Comments
566n3n,فست فود سوخاری اشن,5,Restaurant,Not Enough Comments
58pl6y,پیتزا بوته,2,Restaurant,C
29x3wl,آبمیوه و شیک کلاریتی,2,Ice Cream and Juice Shop,C
566l8p,فست فود بذر,2,Restaurant,Not Enough Comments
2mklz2,گل رز,1,Restaurant,C
266g6x,تهیه غذای پونک,2,Restaurant,C
266138,کافه صبا ,2,Cafe,Not Enough Comments
28plwy,اسکای فود,2,Restaurant,Not Enough Comments
2314p9,کترینگ آریایی,2,Restaurant,Not Enough Comments
2xglml,آبمیوه دوراهی,2,Ice Cream and Juice Shop,C
5r67o4,گودمود(حس خوب),2,Ice Cream and Juice Shop,Not Enough Comments
5778mm,آبمیوه و لبنیات سنتی شلر,2,Ice Cream and Juice Shop,C
5g9r77,هایپر پروتئین رویال ,1,Meat Shop,Not Enough Comments
5kl687,ننه آقا شعبه خلیج فارس,2,Ice Cream and Juice Shop,Not Enough Comments
5rr6g5,فست فود هات میکس,5,Restaurant,C
59xgz9,رستوران غذای دریایی خورسند,2,Restaurant,C
2r93gg,بربری نادری ,2,Bakery,Not Enough Comments
2n9zo5,ساندویچ شلتوک شعبه 2,1,Restaurant,Not Enough Comments
234km5,کره خونه (شعبه قیطریه),2,Cafe,Not Enough Comments
5w3wr3,محصولات خانگی سبز ,2,Fruit Shop,C
59nmz9,کافه پیرولتا,2,Cafe,Not Enough Comments
21op92,کافه نئو,1,Cafe,Not Enough Comments
2lw7nr,رستوران حریر,2,Restaurant,C
2r6xrm,قنادی نیشکر (دولت),2,Pastry,C
5k3mno,فست فود سکالو ,2,Restaurant,Not Enough Comments
2339g9,فست فود خواجه,2,Restaurant,C
5o3635,کافه اقبال,1,Cafe,C
5n3p72,رستوران باربیکیو رزماری,5,Restaurant,Not Enough Comments
2mwmn2,اغذیه عرفان,1,Restaurant,Not Enough Comments
5zkg7k,لیا فود,2,Restaurant,C
2r6r3o,فست فود واران ,2,Restaurant,Not Enough Comments
23npz5,ساندویچ رویان,1,Restaurant,Not Enough Comments
2r678k,دینامیت فود,2,Restaurant,C
544gm5,کافه کاندید,1,Restaurant,Not Enough Comments
27myw4,کافه رستوران برانچ هاوس,2,Restaurant,Not Enough Comments
2zlnn8,تهیه غذای اعیون,2,Restaurant,C
53149x,آبمیوه بستنی لادیگیزیا (شعبه ارگ تجریش),2,Ice Cream and Juice Shop,Not Enough Comments
2myzxw,آب میوه بستنی آدری (فراز سابق),2,Ice Cream and Juice Shop,C
2lw6lg,کافه ۷۵,2,Restaurant,C
231z7x,فست فود هفت چنار(جنت آباد),2,Restaurant,C
2xgk4x,رستوران حاج اکبر,2,Restaurant,Not Enough Comments
5316y8,س می,2,Ice Cream and Juice Shop,Not Enough Comments
2kyxl2,نان فانتزی مادر,5,Bakery,Not Enough Comments
2776wz,کباب و حلیم البرز ,2,Restaurant,C
2343m5,ساندویچ هفت چنار تهران,1,Restaurant,Not Enough Comments
2668wn,ساندویچ نیک (شعبه مرکزی),2,Restaurant,Not Enough Comments
51y34r,ساندویچ ویچ هاوس,2,Restaurant,Not Enough Comments
2xzmx2,کباب تک بناب آذربایجان,5,Restaurant,C
5k3grw,لوشان برگر,2,Restaurant,C
2gk4l2,کافه کابوک,5,Cafe,C
2k3439,فست فود غزال,2,Restaurant,C
2xgxmx,فست فود جزیره( نارمک),2,Restaurant,C
54n6px,کافه رستوران سیتکا,2,Restaurant,C
57mpn8,آرام ,2,Cafe,Not Enough Comments
5p8x1p,آبمیوه پوریا,2,Ice Cream and Juice Shop,Not Enough Comments
5r61y7,فست فود رابو,1,Restaurant,Not Enough Comments
2lz8l3,آبمیوه بستنی برلین ,2,Ice Cream and Juice Shop,Not Enough Comments
51ypk8,تهیه غذای گل نرگس,2,Restaurant,Not Enough Comments
577rlw,کمپ مزه شعبه (رسالت),2,Restaurant,C
58pgn1,رستوران باباخانی ,2,Restaurant,C
2mynr6,طباخی کله پاچه سیراب سجاد,2,Restaurant,C
231k4n,هایپر میوه ناهید,2,Fruit Shop,C
5p8zo3,آبمیوه بستنی امید (دزاشیب),2,Ice Cream and Juice Shop,Not Enough Comments
2p3ky3,آندیب (شعبه چیتگر),2,Meat Shop,C
5k67wo,فست فود هایدا (نیروهوایی),2,Restaurant,C
233m69,چلوکبابی برادران یوسفی,2,Restaurant,Not Enough Comments
577y8m,رانیک فود,1,Restaurant,Not Enough Comments
2w1l7m,فست فود ونک ,2,Restaurant,C
2oopg2,فست فود پنج ستاره,5,Restaurant,Not Enough Comments
27w8z2,رستوران سلطانی,5,Restaurant,Not Enough Comments
2r39y5,کافه ماندگار,1,Cafe,Not Enough Comments
214zx5,رستوران بیرون بر نمونه,5,Restaurant,C
531k19,آبمیوه بستنی سانیار,2,Ice Cream and Juice Shop,C
5zlrmz,سنگک گلداستار ,2,Bakery,C
231rng,بستنی نعمت,2,Ice Cream and Juice Shop,C
2kk3x2,اغذیه محسن,1,Restaurant,C
2xgrln,محسن برگر,1,Restaurant,Not Enough Comments
29xg4n,پیتزا و فلافل آبودان (شعبه ۲),2,Restaurant,C
277zp8,کترینگ مائده,2,Restaurant,C
2lwg3x,شیرینی فروشی آی تک,2,Pastry,Not Enough Comments
5y4132,رستوران دیوان ,1,Restaurant,Not Enough Comments
51owry,پیوند شادی ها,1,Pastry,C
2nly7x,کافه پلاک ۵,2,Cafe,Not Enough Comments
23z7l5,مرغ بریان روژان,1,Restaurant,C
5p878o,مجتمع نان آبکوه,1,Bakery,Not Enough Comments
2lw3x8,قهوه طلا,2,Cafe,Not Enough Comments
5z6kw5,کترینگ کدبانو,1,Restaurant,Not Enough Comments
2oxz77,کافه رستوران سپنج,2,Restaurant,C
278mn5,کافه هیمل,5,Cafe,Not Enough Comments
5rkzp2,خوار بار و خشکبار وحدت,5,Pastry,Not Enough Comments
54non4,فست فود گردن برگر ,2,Restaurant,C
2nkm9z,کافه رستوران 112,2,Restaurant,Not Enough Comments
571gr5,كباب توكلی,1,Restaurant,C
5zlyr3,سبزی خرد کنی المهدی,2,Fruit Shop,Not Enough Comments
2gx1mo,کبابی تشریفات ,2,Restaurant,Not Enough Comments
2z44z4,پروتئین خوشقدم,2,Meat Shop,C
531rwg,خانه کباب,2,Restaurant,Not Enough Comments
2xogy5,ساندویچ سرد تاپ,1,Restaurant,Not Enough Comments
2667mk,نانوایی سنگک نگین,2,Bakery,C
2p8kpl,نان سنگک 20,2,Bakery,C
5my81n,کترینگ مهماندوست,2,Restaurant,Not Enough Comments
59x941,مطبخ کرمانی,2,Restaurant,Not Enough Comments
2xgprz,کافه رستوران سیمونی,2,Restaurant,C
578zg2,مجموعه غذایی هفت ستاره,5,Restaurant,C
266334,زینگر (پاسداران),2,Restaurant,C
566xlk,کترینگ طهرون,2,Restaurant,Not Enough Comments
2w3z6p,کافه دستپیچ,2,Cafe,Not Enough Comments
5nl4ny,فست فود گلشن,2,Restaurant,Not Enough Comments
2p8xrr,رستوران کندوک ,2,Restaurant,Not Enough Comments
5w14km,پیتزا ونیز,2,Restaurant,C
5rwnn2,فلافل شب های جنوب,1,Restaurant,Not Enough Comments
286x32,ساندویچ حسنا,1,Restaurant,Not Enough Comments
244ny2,کبابی لویزان,1,Restaurant,Not Enough Comments
5myl97,کبابی گلپایگانی عباس,2,Restaurant,Not Enough Comments
2nyg65,فست فود داغ داغ (شعبه اول),5,Restaurant,C
2oo842,بیرون بر شاندیز مجلل,5,Restaurant,Not Enough Comments
5314mw,کافه 237,2,Cafe,Not Enough Comments
2yo4k6,پانی فود,2,Restaurant,C
5nl7m1,کافه گراش,2,Cafe,Not Enough Comments
5xwr12,کافه چورو سافت سرو,2,Cafe,C
5w3k7w,کافه دیسوردر,2,Cafe,C
5w3rxo,قهوه کوک (آیت الله کاشانی),2,Cafe,Not Enough Comments
51yzkz,نان شمیران,2,Bakery,Not Enough Comments
5mykyn,موسیو کله ,5,Restaurant,Not Enough Comments
2o3x48,کافه رستوران نارین,2,Restaurant,C
5z9n42,کافه سبیل,1,Cafe,Not Enough Comments
2yo1gm,تهیه غذای ایرانیان,2,Restaurant,C
2g97lg,جگر سرای لیموترش,2,Restaurant,C
2oxzr4,شاندیز سفیر,5,Restaurant,C
2w318o,باقلوا استانبول,1,Pastry,Not Enough Comments
2zkl8r,ای تی اف,2,Restaurant,C
5my1x3,سیب بال,2,Restaurant,Not Enough Comments
233pwo,نان و شیرینی نوریس,2,Pastry,C
2gpl95,اغذیه سید و پسران,1,Restaurant,Not Enough Comments
58px8n,تهیه غذای شیرین بیان ,2,Restaurant,C
2zm4n5,ساندویچ سرد کاکتوس,1,Restaurant,C
2m3rp2,فست فود گلایل,1,Restaurant,C
54xkz5,فست فود عجیب,1,Restaurant,C
54n66p,کافه فست فود جوکر,2,Restaurant,Not Enough Comments
2984y5,تهیه غذای صنایع,5,Restaurant,Not Enough Comments
2nl44p,فست فود پاییز,1,Restaurant,Not Enough Comments
2696xw,فست فود سوان,2,Restaurant,Not Enough Comments
5l6435,کباب سرای فضیلت,5,Restaurant,Not Enough Comments
2xgowr,نان ماندگار,2,Pastry,Not Enough Comments
2w3o7r,جاست فلافل ,2,Restaurant,C
2779wg,کباب ذغالی ناب,2,Restaurant,Not Enough Comments
2776p4,کترینگ الزهرا ,2,Restaurant,Not Enough Comments
2my4p6,کترینگ محفل,1,Restaurant,Not Enough Comments
2zkmzk,میت کسل,2,Restaurant,Not Enough Comments
5n74p2,ساندویچ سرد هاشمیه,1,Restaurant,Not Enough Comments
5oxz9g,غذای ایرانی پردیس ,2,Restaurant,C
54n3rx,پیتزا شروو,2,Restaurant,Not Enough Comments
5w3g1p,کافه بورکا,2,Cafe,Not Enough Comments
27781m,کترینگ شیران,2,Restaurant,C
5lzlwy,کافه مارول,2,Cafe,Not Enough Comments
5r6wok,فست فود دریم,2,Restaurant,C
5mm6xk,آجیل و خشکبار رزمه,2,Pastry,C
263l35,پدر کالباس,5,Meat Shop,Not Enough Comments
2yonlr,قهوه واکا (اندرزگو) ,2,Cafe,Not Enough Comments
2r9y6l,کترینگ و حلیم ماه بانو,2,Restaurant,Not Enough Comments
2xw6y5,کترینگ باباطاهر,1,Restaurant,C
2lwomy,خشکبار حاج نظر,2,Pastry,Not Enough Comments
2r6p96,نمایندگی آیس پک اصل (مجیدیه),2,Ice Cream and Juice Shop,C
24731m,آبمیوه ننه آقا (شعبه مشیریه),2,Ice Cream and Juice Shop,Not Enough Comments
21lk75,کباب دشتی,1,Restaurant,Not Enough Comments
